# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;adv_budget;adv_disadvantage;adv_dist_sup;adv_dist_mean
4.700000000000000000000000000000e+01;1.003159374870199682661109363835e+00;7.465810586339982624082267648191e-01;1.335017472246209369046709980466e+00;2.000000000000000000000000000000e+00;1.458060312087375631762142802472e+00;1.958604955599603902882677175512e+00;1.679354015449366910317507972650e+00;0.000000000000000000000000000000e+00;4.330999559649857146015339282030e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.855896450316175299091736583534e-04;2.350000000000000200707506170517e-04;1.985489145040793669636652873933e-04;4.700000000000407519330780647948e-04;4.699999999999918544150989685448e-04
4.800000000000000000000000000000e+01;1.007270016558972303144514626183e+00;7.441001145491916712870761330123e-01;1.331927256602003062369021790801e+00;2.000000000000000000000000000000e+00;1.457229928076760661070920832572e+00;1.957756683879580794638286533882e+00;1.677933213762250908018813788658e+00;0.000000000000000000000000000000e+00;4.326507055829479438287255010920e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.801698058939770830458315664657e-04;2.399999999999999789751514711611e-04;2.029667328254821897278586950719e-04;4.800000000000734668575974595228e-04;4.799999999999813096729361916459e-04
4.900000000000000000000000000000e+01;1.011370051254630197945516556501e+00;7.416335644090266132621991346241e-01;1.328852795462089453337739541894e+00;2.000000000000000000000000000000e+00;1.456402675632511467540552985156e+00;1.956909659068940543491521566466e+00;1.676516190066725808804903863347e+00;0.000000000000000000000000000000e+00;4.322038604739531940032715162658e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.746626425953500482378399905059e-04;2.449999999999999920896609495458e-04;2.073906507641954115490900978358e-04;4.900000000001062359922254785261e-04;4.899999999999941294875904773676e-04
5.000000000000000000000000000000e+01;1.015459536989614441893081675516e+00;7.391812954183558659337904828135e-01;1.325793969059451127279203319631e+00;2.000000000000000000000000000000e+00;1.455578536136297174152787192725e+00;1.956063875159692377891929027101e+00;1.675102923120427744763105692982e+00;0.000000000000000000000000000000e+00;4.317594045022111700661560096393e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.690680969320079946125595649065e-04;2.500000000000000052041704279304e-04;2.118205679724713430024662930151e-04;5.000000000000522689530546571746e-04;5.000000000000313438511256869390e-04
5.100000000000000000000000000000e+01;1.019538531339400311281906397198e+00;7.367431959132558771941035047348e-01;1.322750658810682544697101548081e+00;2.000000000000000000000000000000e+00;1.454757491123926715914649321348e+00;1.955219326185785311267295583093e+00;1.673693391851508227574640841340e+00;0.000000000000000000000000000000e+00;4.313173216763846028881657090892e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.633861113687271851731275251751e-04;2.550000000000000183186799063151e-04;2.162563854414444790372901161746e-04;5.100000000001162631102502587055e-04;5.100000000000825444226859595176e-04
5.200000000000000000000000000000e+01;1.023607091427151338791645684978e+00;7.343191553471528632002218728303e-01;1.319722747301604215408588061109e+00;2.000000000000000000000000000000e+00;1.453939522283713259298565390054e+00;1.954376006222724893035547211184e+00;1.672287575356864230968767515151e+00;0.000000000000000000000000000000e+00;4.308775961479781248415765748661e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.576166290297621600316468892800e-04;2.599999999999999772230807604245e-04;2.206980054819085673538381353609e-04;5.200000000000380099424157620547e-04;5.199999999999831493124879955303e-04
5.300000000000000000000000000000e+01;1.027665273928304312534010023228e+00;7.319090642771635124574913788820e-01;1.316710118273096474794670029951e+00;2.000000000000000000000000000000e+00;1.453124611454867265436519119248e+00;1.953533909387194178464142169105e+00;1.670885452900401801912266819272e+00;0.000000000000000000000000000000e+00;4.304402122097506183488746511756e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.517595936893861808744676800131e-04;2.649999999999999903375902388092e-04;2.251453317066300183636046172708e-04;5.300000000000582023318429492065e-04;5.300000000000075700903878761494e-04
5.400000000000000000000000000000e+01;1.031713135075110532312692157575e+00;7.295128143506269813300946225354e-01;1.313712656607136874953312144498e+00;2.000000000000000000000000000000e+00;1.452312740625907316882603481645e+00;1.952693029836678695332352617697e+00;1.669487003911312550386014663673e+00;0.000000000000000000000000000000e+00;4.300051542941508747781853561065e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.458149497633832796742586745964e-04;2.700000000000000034520997171938e-04;2.295982690113228675676121381954e-04;5.400000000000404476452331437031e-04;5.399999999999543619927377946510e-04
5.500000000000000000000000000000e+01;1.035750730661106233654322750226e+00;7.271302982918361745845459154225e-01;1.310730248313036749863158547669e+00;2.000000000000000000000000000000e+00;1.451503891933096479505138631794e+00;1.951853361769094741262620118505e+00;1.668092207982384778119921975303e+00;0.000000000000000000000000000000e+00;4.295724069717699500521590483260e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.397826422998888916317955510848e-04;2.750000000000000165666091955785e-04;2.340567235572705868246190519244e-04;5.500000000000669284072607467806e-04;5.500000000000311497355687251343e-04
5.600000000000000000000000000000e+01;1.039778116045542599721329679596e+00;7.247614098889526568214591861761e-01;1.307762780513867628684465671540e+00;2.000000000000000000000000000000e+00;1.450698047658889766609036087175e+00;1.951014899422423454211639182176e+00;1.666701044868319492309183260659e+00;0.000000000000000000000000000000e+00;4.291419549498163969226960379189e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.336626169710452660503718913532e-04;2.800000000000000296811186739632e-04;2.385206027531005374114209116598e-04;5.600000000000743272110526049801e-04;5.599999999999635217490245864269e-04
5.700000000000000000000000000000e+01;1.043795346157747161441875505261e+00;7.224060439811168521373474504799e-01;1.304810141433093040319590727449e+00;2.000000000000000000000000000000e+00;1.449895190230407582276939137955e+00;1.950177637074349323853539317497e+00;1.665313494484081946467313173343e+00;0.000000000000000000000000000000e+00;4.287137830706113923555367062335e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.274548200641991812630954283847e-04;2.850000000000000427956281523478e-04;2.429898152383276241882137380657e-04;5.700000000000353221618620835898e-04;5.699999999999400207909006077500e-04
5.800000000000000000000000000000e+01;1.047802475501441898941834551806e+00;7.200640964457358794703623061650e-01;1.301872220381379285925049771322e+00;2.000000000000000000000000000000e+00;1.449095302217928704635596659500e+00;1.949341569041899369096881855512e+00;1.663929536903262285107985007926e+00;0.000000000000000000000000000000e+00;4.282878763101035431842822376325e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.211591984736258770846001331378e-04;2.900000000000000017000290064573e-04;2.474642708656390284113757438433e-04;5.800000000000679828762728540426e-04;5.800000000000561650725927620442e-04
5.900000000000000000000000000000e+01;1.051799558159005831825538734847e+00;7.177354641859579054141704546055e-01;1.298948907743602942943539346743e+00;2.000000000000000000000000000000e+00;1.448298366333397257932347201859e+00;1.948506689681091197385853774904e+00;1.662549152356465276270114372892e+00;0.000000000000000000000000000000e+00;4.278642197764036952944977088009e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.147756996924612353950384546764e-04;2.950000000000000148145384848419e-04;2.519438806837336996928555787889e-04;5.900000000001007520109008730458e-04;5.899999999999936328362593052077e-04
6.000000000000000000000000000000e+01;1.055786647795679211725428103819e+00;7.154200451183257980503071848943e-01;1.296040094966035560730688303011e+00;2.000000000000000000000000000000e+00;1.447504365428954997696564532816e+00;1.947672993386581730135276302462e+00;1.661172321229715809209892540821e+00;0.000000000000000000000000000000e+00;4.274427987083373610931180675010e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.083042718042858776165970891014e-04;3.000000000000000279290479632266e-04;2.564285569218664848252509091964e-04;6.000000000000067779115653365807e-04;5.999999999999854191287673721433e-04
6.100000000000000000000000000000e+01;1.059763797663725526376765628811e+00;7.131177381605989795687605692365e-01;1.293145674543708212311798888550e+00;2.000000000000000000000000000000e+00;1.446713282495486252443583907734e+00;1.946840474591319924968502164120e+00;1.659799024062883709973448276287e+00;0.000000000000000000000000000000e+00;4.270235984740170962978278446087e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.017448634752483275101725412881e-04;3.050000000000000410435574416113e-04;2.609182129726678330515488024588e-04;6.099999999999997568264631375712e-04;6.099999999999742780754097282170e-04
6.200000000000000000000000000000e+01;1.063731060606539102764145354740e+00;7.108284432197580215984089591075e-01;1.290265540007966338365008596156e+00;2.000000000000000000000000000000e+00;1.445925100661185958017540542642e+00;1.946009127766205271115040886798e+00;1.658429241548130539385397241858e+00;0.000000000000000000000000000000e+00;4.266066045694353139373922179090e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;9.509742394627656355415856737068e-05;3.099999999999999999479582957207e-04;2.654127633762311234098818513161e-04;6.200000000000324175408739080240e-04;6.199999999999595591548828821260e-04
6.300000000000000000000000000000e+01;1.067688489062698531384398847877e+00;7.085520611801726653666833044554e-01;1.287399585914185795587627580971e+00;2.000000000000000000000000000000e+00;1.445139803190142568922738064430e+00;1.945178947419747617075813650445e+00;1.657062954528372600293550931383e+00;0.000000000000000000000000000000e+00;4.261918026170729277037063642553e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.836190302527127541157292434093e-05;3.150000000000000130624677741054e-04;2.699121238045164164823241925717e-04;6.300000000000651866755019270272e-04;6.299999999999602359052053301980e-04
6.400000000000000000000000000000e+01;1.071636135069977679989960961393e+00;7.062884938919384847366700341809e-01;1.284547707829667206880230878596e+00;2.000000000000000000000000000000e+00;1.444357373480938511178806038515e+00;1.944349928097734325760370666103e+00;1.655700143995767037452537806530e+00;0.000000000000000000000000000000e+00;4.257791783645259388497994468281e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.153825107947657718776568458452e-05;3.200000000000000261769772524900e-04;2.744162110457797391048495594390e-04;6.400000000000979558101299460304e-04;6.400000000000079670298136491624e-04
6.500000000000000000000000000000e+01;1.075574050269304526850078218558e+00;7.040376441593791945194880099734e-01;1.281709802321699731564308422094e+00;2.000000000000000000000000000000e+00;1.443577795065271729413325374480e+00;1.943522064382895431222664228699e+00;1.654340791090210815994510085147e+00;0.000000000000000000000000000000e+00;4.253687176831524602987899541517e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.462641902802023569779565903559e-05;3.249999999999999850813781065995e-04;2.789249429889886539198073922563e-04;6.500000000001307249447579650337e-04;6.500000000000567823565944536313e-04
6.600000000000000000000000000000e+01;1.079502285908670922154328764009e+00;7.017994157297080537460942650796e-01;1.278885766945793367455053157755e+00;2.000000000000000000000000000000e+00;1.442801051606588114140095058247e+00;1.942695350894580119671672946424e+00;1.652984877097862792538762732875e+00;0.000000000000000000000000000000e+00;4.249604065667344859023868419712e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.762635833449623682864237927959e-05;3.299999999999999981958875849841e-04;2.834382386089284115021635912512e-04;6.600000000001634940793859840369e-04;6.600000000000975745872988653673e-04
6.700000000000000000000000000000e+01;1.083420892847001271164231184230e+00;6.995737132818516945675924034731e-01;1.276075500234073345495744433720e+00;2.000000000000000000000000000000e+00;1.442027126898738131899335712660e+00;1.941869782288428547545322544465e+00;1.651632383449681995557511982042e+00;0.000000000000000000000000000000e+00;4.245542311301598258597989055119e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.053802099980937646145351394011e-05;3.350000000000000113103970633688e-04;2.879560179511816845124294594882e-04;6.700000000000297297603202295591e-04;6.699999999999654365714918391461e-04
6.800000000000000000000000000000e+01;1.087329921557963707812177744927e+00;6.973604424154309366912229961599e-01;1.273278901683834618552282336168e+00;2.000000000000000000000000000000e+00;1.441256004864646778074188659957e+00;1.941045353256054095680838145199e+00;1.650283291719986999979141728545e+00;0.000000000000000000000000000000e+00;4.241501776081167273020622321411e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.336135955460758351770467200481e-05;3.400000000000000244249065417534e-04;2.924782021182248674569248425570e-04;6.800000000000624988949482485623e-04;6.799999999999897489291744712148e-04
6.900000000000000000000000000000e+01;1.091229422133749293877258423890e+00;6.951595096398881512556044981466e-01;1.270495871746256666412477898120e+00;2.000000000000000000000000000000e+00;1.440487669554995520115880935919e+00;1.940222058524725179395886698330e+00;1.648937583625022629263412454748e+00;0.000000000000000000000000000000e+00;4.237482323538104499703604854943e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.609632705287181855986766709776e-05;3.450000000000000375394160201381e-04;2.970047132538419115167782624809e-04;6.900000000000952680295762675655e-04;6.899999999999634290454020302263e-04
7.000000000000000000000000000000e+01;1.095119444288794374742224135844e+00;6.929708223637784936244088385138e-01;1.267726311815279061079309030902e+00;2.000000000000000000000000000000e+00;1.439722105146930442032271457720e+00;1.939399892857051721506422836683e+00;1.647595241021559075988989206962e+00;0.000000000000000000000000000000e+00;4.233483818376925270597632700031e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.874287706447589901305461612679e-05;3.500000000000000506539254985228e-04;3.015354745298545573184423318480e-04;7.000000000001523232928679618681e-04;7.000000000000710081299315490355e-04
7.100000000000000000000000000000e+01;1.099000037363465853701427477063e+00;6.907942888841984707681831423542e-01;1.264970124216622471280402351113e+00;2.000000000000000000000000000000e+00;1.438959295942775273857705542468e+00;1.938578851050674511924398757401e+00;1.646256245905494353110043448396e+00;0.000000000000000000000000000000e+00;4.229506126462086743403312460998e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.130096366868171981097390688120e-05;3.550000000000000637684349769074e-04;3.060704101316057894159594621186e-04;7.100000000002128480031116097848e-04;7.100000000001115835202014636707e-04
